interviewer_code,interviewer_ethnicity,interviewer_age,interviewer_gender,interviewer_dialect_of_spanish,interviewer_proficiency_in_spanish,interviewer_educational_level,interviewer_dominance_primary_language,interviewer_dominance_secondary_language,interviewer_dominance_tertiary_language,interviewer_dominance_quaternary_language,interviewer_order_acquisition_first_language,interviewer_order_acquisition_interviewer_second_language,interviewer_order_acquisition_third_language,interviewer_order_acquisition_fourth_language,interviewer_english_percentage,interviewer_spanish_percentage,interviewer_other_language,interviewer_other_language_percentage,interviewer_tertiary_language_interlocutor_percentage,interviewer_quaternary_language_interlocutor_percentage,interviewer_foreign_accent_english,interviewer_foreign_accent_spanish,interviewer_english_accent_identification,interviewer_spanish_accent_identification,interviewee_participant_code,interviewee_birth_city,interviewee_birth_country,interviewee_us_arrival_age,interviewee_city_growing_up,interviewee_country_growing_up,interviewee_year_of_birth,interviewee_highest_grade_completed,interviewee_city_of_completed_education,interviewee_primary_california_location,interviewee_current_residence,interviewee_country_of_completed_education,interviewee_years_in_us,interviewee_years_in_california,interviewee_previous_residence_01,interviewee_previous_residence_02,interviewee_previous_residence_03,interviewee_current_profession,interviewee_desired_profession,interviewee_origin_country_profession,interviewee_number_of_housemates,interviewee_parent_language_01,interviewee_parent_language_02,interviewee_parent_language_03,interviewee_mother_profession,interviewee_father_profession,interviewee_mother_education,interviewee_father_education,interviewee_mother_birth_city,interviewee_mother_birth_country,interviewee_father_birth_city,interviewee_father_birth_country,interviewee_additional_language_01,interviewee_additional_language_02,interviewee_sex,interviewee_ethnicity_01,interviewee_ethnicity_02,interviewee_grandparent_birthplace_01,interviewee_grandparent_birthplace_02,interviewee_grandparent_birthplace_03,interviewee_grandparent_birthplace_04,interviewee_generation_immigration,interviewee_close_family_country,interviewee_hispanic_country_visiting,interviewee_hispanic_country_visiting_rate,interviewee_hispanic_country_visitors,interviewee_hispanic_country_visitor_rate,interviewee_married,interviewee_language_with_spouse,interviewee_spouse_ethnicity,interviewee_spouse_native_language,interviewee_language_with_children,interviewee_language_with_siblings,interviewee_language_with_mother,interviewee_language_with_father,interviewee_number_of_older_siblings,interviewee_number_of_younger_siblings,interviewee_bilingual_education,interviewee_interview_date,interviewee_foreign_accent_english,interviewee_foreign_accent_spanish,interviewee_frequency_identification_nonnative_english,interviewee_frequency_identification_nonnative_spanish,interviewee_start_learning_english,interviewee_start_learning_spanish,interviewee_feel_comfortable_english,interviewee_feel_comfortable_spanish,interviewee_class_years_english,interviewee_class_years_spanish,interviewee_region_years_english,interviewee_region_years_spanish,interviewee_family_years_english,interviewee_family_years_spanish,interviewee_work_years_english,interviewee_work_years_spanish,interviewee_friends_percentage_english,interviewee_friends_percentage_spanish,interviewee_friends_percentage_other,interviewee_family_percentage_english,interviewee_family_percentage_spanish,interviewee_family_percentage_other,interviewee_school_work_percentage_english,interviewee_school_work_percentage_spanish,interviewee_school_work_percentage_other,interviewee_talk_yourself_percentage_english,interviewee_talk_yourself_percentage_spanish,interviewee_talk_yourself_percentage_other,interviewee_count_percentage_english,interviewee_count_percentage_spanish,interviewee_count_percentage_other,interviewee_speak_proficiency_english,interviewee_speak_proficiency_spanish,interviewee_understand_proficiency_english,interviewee_understand_proficiency_spanish,interviewee_read_proficiency_english,interviewee_read_proficiency_spanish,interviewee_write_proficiency_english,interviewee_write_proficiency_spanish,interviewee_feel_myself_english,interviewee_feel_myself_spanish,interviewee_identify_english_speaking_culture,interviewee_identify_spanish_speaking_culture,interviewee_english_nativespeaker,interviewee_spanish_nativespeaker,interviewee_others_nativespeaker_english,interviewee_others_nativespeaker_spanish,interviewee_final_blp_score,interviewee_date_conducted,interviewee_time_started,interviewee_place_conducted,interviewee_interviewee_attitude_towards_interviewer,interviewee_interview_formality,interviewee_interviewer_relationship_with_interviewee,interviewee_other_information,interviewee_notes_about_language_used_in_interview,interviewee_language_dominance,interviewee_normalized_edlevel,interviewee_latitude,interviewee_longitude
UCB_EC1,latinx,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,30,70,unknown,0,NA,NA,4,4,2,3,UCB_EC1_01,"Anaheim, CA",USA,NA,"Anaheim, CA",USA,2000,some_college,"Anaheim, CA","Anaheim, CA","Berkeley, CA",USA,23,23,"Anaheim, CA",San Mateo,NA,Student,College advisor,NA,4,English,Spanish,NA,Manager at coffee shop,NA,partial high school,high school,"Santa Ana, CA","San Ana, CA","Santa Ana, CA",Mexico,NA,NA,male,Mexican,NA,Mexico City,NA,NA,NA,NA,Mexico,Mexico,rarely,mexico,rarely,no,NA,NA,NA,no,English and Spanish,English,English,0,2,No,3/13/2024,1,9,0,8,0,0,0,16,19,2,20,0,20,20,1,0,80,20,0,70,30,0,90,10,0,100,0,0,100,0,0,6,1,6,3,6,1,6,1,6,3,6,5,6,6,6,6,0,3/13/2024,11:30:00 PM,sociolab 57,"friendly, open to it",casual questions,friend,"Forgot to tell participant to read code outloud for English interview, started of by talking about their hometown: Anaheim, orange.. - code word for spanish interview: negro (note: went overtime 40 min interview just lost track of time)","used a bit of spanish but very rare, maybe like a couple of spanish words throughout",English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",33.834492,-117.915638
UCB_EC1,latinx,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,30,70,unknown,0,NA,NA,4,4,2,3,UCB_EC1_02,Los Angeles,USA,NA,Los Angeles,USA,2002,some_college,Berkeley CA,"Berkeley, CA","Berkeley, CA",USA,21,21,"Los Angeles, CA",NA,NA,Student,Math professor,NA,3,Spanish,Zapoteco,NA,NA,NA,high school,elementary School,"Los Angeles, CA",USA,Oaxaca,Mexico,NA,NA,male,Mexican,NA,"Oaxaca, Mexico","Oaxaca, Mexico","Oaxaca, Mexico","Oaxaca, Mexico",NA,Unsure,NA,never,NA,never,NA,NA,NA,NA,NA,English,English,Spanish,3,3,No,3/21/2014,1,7,0,4,0,18,0,14,14,3,20,20,20,20,1,1,90,10,0,80,20,0,100,0,0,90,10,0,100,0,0,6,2,6,4,6,2,6,1,6,2,6,6,6,6,6,6,0,3/21/2024,7:00:00 PM,sociolab,open to it,casual,friend,took pauses during their spanish interview,NA,English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",37.8690573,-122.2704634
UCB_EC1,latinx,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,30,70,unknown,0,NA,NA,4,4,2,3,UCB_EC1_03,"San Jose, CA",USA,NA,"San Jose, CA",USA,2004,high_school,"San Jose, CA","San Jose, CA","San Jose, CA",USA,19,19,"San Jose, CA",NA,NA,student,Bussiness,NA,3,Spanish - mom,English - dad,NA,works at supermarket,construction,high school,middle school,"Penjamo, Guanajuato",Mexico,"Penjamo, Guanajuato",Mexico,NA,NA,female,Mexican,NA,"Penjamo, Guanajuato",NA,NA,NA,NA,Mexico,Mexico,once a year,NA,NA,no,NA,NA,NA,NA,English and Spanish,Spanish,Spanish,1,0,Yes,4/4/2024,1,4,2,5,3,0,5,7,13,7,19,19,10,19,13,16,60,40,0,40,60,0,60,40,0,30,70,0,90,10,0,6,4,5,6,4,3,5,4,6,4,1,6,6,6,5,6,0,4/4/2024,doesn't say,sociolab,"friedly, open","casual, chat",friend,"code word spanish: Turquesa, English: Teal",NA,English,Completed High School (12th),37.3347943,-121.8881448
UCB_EC1,latinx,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,30,70,unknown,0,NA,NA,4,4,2,3,UCB_EC1_04,"Anaheim, CA",USA,NA,"Corona, CA",USA,2004,some_college,"Corona, CA","Corona, CA","Corona, CA",USA,19,19,NA,NA,NA,student,Spanish teacher,NA,3,Spanish,Spanish,NA,warehouse worker,landscaper,a bit of elementary school,bit of middle school,Guerrero,Mexico,San Miguel,El Salvador,NA,NA,female,hispanic,latinx,Mexico,Mexico,El Salvador,El Salvador,NA,Mexico and El Salvador,NA,never,NA,never,no,NA,NA,NA,NA,English,Spanish,English,6,0,No,4/10/2024,0,4,0,2,0,0,0,0,14,6,19,19,19,19,2,0,100,0,0,70,30,0,50,50,0,70,30,0,80,20,0,6,4,6,3,6,5,6,3,6,5,3,3,2,6,5,6,0,4/10/2024,2:30:00 PM,sociolab 54,"friendly, open to answering questions, talking",chat,friend,gave short responses,NA,English,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",33.875665,-117.568843
UCB_EC1,latinx,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,30,70,unknown,0,NA,NA,4,4,2,3,UCB_EC1_05,"San Jose, CA",USA,NA,"San Jose, CA",USA,2001,community_college,"Cupertino and Berkeley, CA","Cupertino, CA","Berkeley, CA",USA,22,22,West San Jose,NA,NA,student,Diplomacy,NA,2,Spanish,English,NA,Housing (real estate),NA,high school,NA,Mexicali,Mexico,NA,NA,NA,NA,female,latinx,Mexicana,"Zacatecas, Mexico","Zacatecas, Mexico",NA,NA,NA,Mexico,Mexico,rarely,Mexico,didn't specify,NA,NA,NA,NA,NA,English,English/Spanish,English/Spanish,3,0,No,4/30/2024,1,3,5,5,0,0,0,0,20,0,20,0,20,20,4,1,90,10,0,90,10,0,90,10,0,100,0,0,100,0,0,6,4,6,6,6,5,6,4,5,5,5,5,6,6,5,4,0,4/30/2024,10:30:00 AM,sociolab,"friendly, very open to talking",casual,friend,NA,"cursed, very little, throughout the interview, code switched btw spanish and english for the 2nd part of the interview.",English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",37.319314,-122.029264
UCB_MNM1,latinx,30,female,NA,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,70,30,unknown,0,NA,NA,4,0,1,0,UCB_MNM1_01,Santa Clara,USA,15,Oaxaca,Mexico,1994,high_school,"Santa Rosa, CA","Santa Rosa, CA","Berkeley, CA",USA,15,15,Santa Rosa,NA,NA,Financial Advisor,NA,NA,3,Spanish,Spanish,NA,Merchant,Tourist Guide,Bachelors,university,Mexico,Mexico,Mexico,Mexico,NA,NA,male,Mexican,NA,Mexico,Mexico,Mexico,Mexico,NA,Mexico,Mexico,Ocasionally,Mexico,didn't specify,Yes,Spanish,Mexican,Spanish,NA,Spanish,Spanish,Spanish,0,2,No,10/2/2023,4,0,5,7,15,0,17,0,7,17,15,15,5,20,15,10,20,80,0,10,90,0,90,10,0,30,70,0,50,50,0,5,5,5,6,5,5,5,5,5,6,3,6,6,6,0,0,0,10/2/2023,10:03:00 AM,"Albany, CA",Somehow inattentive,Informal,spouse,"Interview could ask more open question since interviewer knew interviewee, interviewee didn't think more details would be necessary during the interview.",Interviewee used the word 'so' sometimes while speaking Spanish. Used some English too while speaking spanish and seems to be more comfortable speaking Spanish.,Spanish,Completed High School (12th),38.439698,-122.715642
UCB_MNM1,latinx,30,female,NA,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,70,30,unknown,0,NA,NA,4,0,1,0,UCB_MNM1_02,"Encarnación de Dí­az, Jalisco",Mexico,18,"Encarnación de Dí­az, Jalisco",Mexico,1960,some_primary_school,"Encarnación de Dí­az, Jalisco","San Pedro, CA","San Pedro, CA",Mexico,45,45,"Corona, CA",NA,NA,assistant manager rite aid,retire,assistant manager rite aid,2,Spanish,Spanish,NA,Housewife,Tailor,3rd grade,6th grade,Encarnacion de Diaz,Mexico,Encarnacion de Diaz,Mexico,NA,NA,male,hispanic,NA,"Encarnacion de Diaz, Jalisco Mexico","Encarnacion de Diaz, Jalisco Mexico","Encarnacion de Diaz, Jalisco Mexico","Encarnacion de Diaz, Jalisco Mexico",Gen1,Mexico,Mexico,frequently (once a year),Mexico,rarely,yes,Spanish/English,hispanic,Spanish,no,Spanish,Spanish,Spanish,NA,NA,NA,10/21/2023,4,0,3,0,19,0,20,4,0,6,20,18,20,18,20,18,90,10,0,80,20,0,100,0,0,80,20,0,100,0,0,6,6,6,6,6,6,5,6,6,6,5,6,6,6,6,6,0,10/21/2023,NA,"Riverside, CA","Relax, ready to answer questions","informal, casual",uncle,a few uses of English in the Spanish interview,NA,English,Some Primary School (Kinder through 7th),33.73585,-118.29229
UCB_MNM1,latinx,30,female,NA,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,70,30,unknown,0,NA,NA,4,0,1,0,UCB_MNM1_03,NA,Mexico,24,"Encarnación de Dí­az, Jalisco",Mexico,1992,college,"Santa Rosa, CA (Junior College)","Santa Rosa, CA","Santa Rosa, CA",Mexico,6,6,Riverside,NA,NA,student,Nurse,Nutrilogist,2,Spanish,Spanish,NA,Businessman,Lawyer,Highschool,University,"Encarnacion de Diaz, Jalisco",Mexico,Guadalajara,Mexico,NA,NA,female,latinx,NA,"Jalisco, Mexico","Jalisco, Mexico","Jalisco, Mexico","Jalisco, Mexico",Gen1,Mexico,Mexico,frequently,Mexico,frequently,yes,Spanish,latinx,Spanish,NA,Spanish,Spanish,Spanish,2,1,no,10/21/2023,8,1,7,7,15,0,20,0,4,17,6,20,6,20,4,4,30,70,0,0,100,0,80,20,0,20,80,0,10,90,0,2,5,2,6,1,6,1,6,0,6,0,6,6,6,0,6,0,10/21/2023,NA,"Santa Rosa, CA",Open to question and very calm,casual,cousin,NA,Some Mexican slang used on Spanish part,Spanish,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",38.439698,-122.715642
UCB_MNM1,latinx,30,female,NA,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,70,30,unknown,0,NA,NA,4,0,1,0,UCB_MNM1_04,"Oakland, CA",USA,NA,"Hayward and San Lorenzo, CA",USA,1995,some_college,Hayward (Community College),"Hayward, CA","Berkeley, CA",USA,28,28,"San Lorenzo, CA",NA,NA,Medical assitant,not sure,NA,6,Spanish,Spanish,NA,housewife,Painter,3rd year elementary school,High school,Mexico,Mexico,Mexico,Mexico,NA,NA,female,chicanx,NA,Mexico,Mexico,Mexico,Mexico,NA,Mexico,Mexico,frequently (once a year),Mexico,didn't specify,no,no,no,NA,NA,Spanish,Spanish,Spanish,0,2,yes,11/17/2023,5,5,6,6,9,0,14,0,8,6,20,20,20,20,10,5,90,10,0,50,50,0,90,10,0,20,80,0,10,90,0,4,4,5,5,5,3,5,3,4,6,4,4,5,5,5,5,0,11/17/2023,Morning,"Berkeley, CA","Relax, open to answer questions",casual,friend,"really enjoyable time with interviewee, that I lost track of time",Spanish interview: uses of English words like 'so' and 'yeah',Spanish,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",37.672111,-122.083963
UCB_MNM1,latinx,30,female,NA,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,70,30,unknown,0,NA,NA,4,0,1,0,UCB_MNM1_05,"Santa Ana, CA",USA,NA,"Santa Rosa, CA",USA,1995,some_college,"Santa Rosa, CA","Santa Rosa, CA","Santa Rosa, CA",USA,28,28,"Santa Ana, CA",Idaho,NA,Medical assitant,pharmacists,NA,5,Spanish,Spanish,NA,"receptionist, travel agent","receptionist, travel agent",some high school,unknown,Mexico,Mexico,Mexico,Mexico,yes,NA,female,NA,NA,Mexico,Mexico,Mexico,Mexico,NA,Mexico,Mexico,Occacionally,Mexico,occasionally,yes,English,Mexican and white,English,Spanish and English,Spanish and English,Spanish and English,Spanish and English,2,2,no,1/11/2024,4,4,4,3,4,0,4,0,4,2,20,20,20,20,13,13,50,50,0,50,50,0,80,20,0,50,50,0,50,50,0,6,6,6,6,6,6,6,5,4,6,1,5,3,6,3,5,0,1/11/2024,Morning,"Santa Rosa, CA",Very relax and welcome,Casual,cousin,open to answer the questions on both interviews,interviewee mixed both languages on both interviews,Spanish,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",38.439698,-122.715642
UCB_SRS1,hispanic,19,female,Mexican,Fluent,college,Spanish,English,NA,NA,Spanish,English,NA,NA,40,60,unknown,0,NA,NA,0,0,0,1,UCB_SRS1_01,Oregon,USA,NA,"Gervias, OR",USA,2004,some_college,"Berkeley, CA","Berkeley, CA","Central Valley, CA",USA,19,5,"Gervais, OR",NA,NA,student,Accountant,NA,2,English/Spanish,English/Spanish,NA,NA,office worker,highschool,college,Mexico,Mexico,Mexico,Mexico,NA,NA,female,Mexican,NA,Mexico,Mexico,Mexico,Mexico,NA,Mexico,Mexico,Every two years,NA,NA,no,NA,NA,NA,NA,English,English and Spanish,English and Spanish,2,1,no,2/24/2024,2,4,2,4,5,0,6,0,13,4,19,1,20,20,4,1,80,20,0,10,90,0,70,30,0,50,50,0,60,40,0,4,3,6,5,6,5,5,4,5,5,5,6,5,6,5,5,0,2/24/2024,1:00:00 PM,"Berkeley, CA",Friendly,Semi-casual,Friend,Was hard to get her to elaborate on some topics. Some car noise might have been in recording. At beginning of Spanish interview there was loud traffic,"had to come up with Qs towards the end, came up with 2 Qs, casual speech, some code switching for certain words in spanish, code switching  I mean ,  Well... ",English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",37.8690573,-122.2704634
UCB_SRS1,hispanic,19,female,Mexican,Fluent,college,Spanish,English,NA,NA,Spanish,English,NA,NA,40,60,unknown,0,NA,NA,0,0,0,1,UCB_SRS1_02,"Lancaster, CA",USA,NA,"Lancaster, CA",USA,2004,high_school,"Lancaster, CA","Lancaster, CA","Berkeley, CA",USA,19,19,"Lancaster, CA",NA,NA,student,Musician,NA,4,English/Spanish,English/Spanish,NA,"Retail, tax preparer",child social worker,Some college,highschool,Rosario,Argentina,Rosario,Argentina,NA,NA,male,hispanic,NA,"Rosario, Argentina","Rosario, Argentina","Rosario, Argentina","Rosario, Argentina",NA,Argentina,Argentina,Rarely,NA,NA,no,Spanish,hispanic,Spanish,NA,"English, little Spanish",English and Spanish,English and Spanish,2,1,yes,2/28/2024,1,4,1,3,3,0,0,0,15,5,19,19,19,19,1,1,100,0,0,50,50,0,90,0,0,80,20,0,100,0,0,6,5,6,6,6,5,6,4,6,6,6,6,6,6,6,6,0,2/28/2024,8:00:00 PM,Berkeley. CA,"very casual, relaxed","very informal, friendly, just like a regular conversation",partner,"interviewee used hands to speak more during spanish interview, some cars honking outside","very casual with some code switching, spanish > english code switching typically happened when interviewee didnt know a word, used /s/, aspirated /s/ when speaking quickly",English,Completed High School (12th),34.6974724,-118.1445207
UCB_SRS1,hispanic,19,female,Mexican,Fluent,college,Spanish,English,NA,NA,Spanish,English,NA,NA,40,60,unknown,0,NA,NA,0,0,0,1,UCB_SRS1_03,Mexico City,Mexico,2,"Pomona, CA",USA,2003,some_college,"Berkeley, CA","Berkeley, CA","Berkeley, CA",USA,18,18,"Moreno Valley, CA",NA,NA,student,Lawyer,NA,4,Spanish,Spanish,NA,Cleaning,"Realator, selling houses",Highschool,Highschool,Mexico City,Mexico,Mexico City,Mexico,NA,NA,female,Mexican,NA,Mexico City,Mexico City,Mexico City,Mexico City,NA,Mexico,Mexico,never,Mexico,Rarely,no,Spanish,Mexican,Spanish,NA,English,Spanish,Spanish,0,1,no,4/5/2024,3,3,2,4,5,0,7,0,12,5,18,20,6,20,20,6,80,30,0,20,80,0,50,50,0,80,30,0,60,40,0,6,4,6,6,6,6,6,5,6,6,3,6,6,6,6,6,0,4/5/2024,3:00:00 PM,Berkeley. CA,very casual,casual,classmate,"Audio disruption, mike tapping/air conditioner in background","would use spanish vocabulary during english interview. During spanish interview, participant would use very minimal amount of English",English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",37.8690573,-122.2704634
UCB_SRS1,hispanic,19,female,Mexican,Fluent,college,Spanish,English,NA,NA,Spanish,English,NA,NA,40,60,unknown,0,NA,NA,0,0,0,1,UCB_SRS1_04,"Lodi, CA",USA,12,Tijuana,Mexico,2002,some_college,"San Fransisco, CA","San Fransisco, CA","San Fransisco, CA",USA,9,9,Tijuana Mexico,"Turlock, CA","Berkeley, CA",student,"Professor, Scientific researcher",NA,4,Spanish,Spanish,NA,NA,NA,Some college,some collge,"Culiacan, Sinaloa",Mexico,"Alamos, Sonora",Mexico,Italian,NA,male,Mexican,NA,"Chihuahua, Mexico","Chihuahua, Mexico","Chihuahua, Mexico","Chihuahua, Mexico",NA,Mexico,Mexico,never,Mexico,rarely,no,NA,NA,NA,NA,English,Spanish,Spanish,0,2,yes (primary-school),4/9/2024,1,4,0,3,5,0,13,0,9,7,9,12,7,20,1,0,100,0,0,30,70,0,90,10,0,100,0,0,100,0,0,6,5,6,6,6,6,6,6,6,5,5,5,6,6,1,6,0,4/9/2024,10:00:00 AM,"Berkeley,CA","semi-casual, friendly","semi-casual, friendly",Friend,"mostly quiet enviroment, some AC noise",mostly stuck to English during Eng. interview. Participant paused (some times longer pauses) while giving an answer,English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",37.77493,-122.41942
UCB_SRS1,hispanic,19,female,Mexican,Fluent,college,Spanish,English,NA,NA,Spanish,English,NA,NA,40,60,unknown,0,NA,NA,0,0,0,1,UCB_SRS1_05,"Los Banos, CA",USA,NA,"Grover Beach, CA",USA,2006,some_high_school,"Arroyo Grande, CA","Arroyo Grande, CA","Grover Beach, CA",USA,17,17,"Los Banos, CA","Grover Beach, CA",NA,student,lawyer,NA,5,Spanish,Spanish,NA,Insurance Sales,Delivery Driver,highschool,highschool,"Guadalajara, Jalisco",Mexico,"Santa Rosa, Zacatecas",Mexico,NA,NA,male,latinx,NA,"Santa Rosa, Zacatecas, Mexico","Santa Rosa, Zacatecas, Mexico","Santa Rosa, Zacatecas, Mexico","Santa Rosa, Zacatecas, Mexico",NA,Mexico,Mexico,frecuently,mexico,occasionally,no,NA,NA,NA,NA,Spanish and English,Spanish,Spanish,1,1,no,8/24/2024,4,7,1,1,5,0,9,0,14,1,18,3,0,18,2,2,80,20,0,40,60,0,60,40,0,80,20,0,90,10,0,6,6,5,5,5,5,5,4,5,5,4,5,6,6,3,5,0,8/24/2024,9:00:00 PM,"Grover Beach, CA","semi-casual, a bit nervous",semi-casual,sister,Some background noise. Interviewee would sometimes go quiet when they didn't know how to say a word in Spanish,shortening of words in Spanish. sounded a bit more comfortable speaking in English.,English,Some High School (Between 9th - 11th),35.1240874,-120.5764777
UCB_MCM1,NA,23,female,Mexican,NA,college,English,Spanish,Japanese,NA,Spanish,English,NA,NA,60,30,unknown,3,5,NA,2,3,2,4,UCB_MCM1_01,"Salinas, CA",USA,NA,"Salinas, CA",USA,2001,college,"Santa Cruz, CA","Santa Cruz, CA","Oakland and Emeryville, CA",USA,23,23,"Salinas, CA",NA,NA,job shadowing? (técnica de comportamiento),psychologist,NA,4,Spanish,NA,NA,housewife,Estate/ranch manager (mayordomo de campo),GED,primary/elementary (primaria),"San Isidro Mazatepec, Jalisco, Guadalajara",Mexico,Mexico City,Mexico,NA,NA,female,Mexican,NA,"Oaxaca, Mexico",Jalisco Mexico,NA,NA,NA,Mexico,NA,rarely,NA,rarely,no,NA,Mexican,Spanish,NA,Spanish and English,Spanish and English,Spanish and English,0,3,Only during the first years of primary/elementary school,2/28/2024,8,5,5,2,3,1,3,3,20,6,20,20,20,20,7,7,50,50,0,20,80,0,100,0,0,60,40,0,100,0,0,6,5,6,6,6,6,6,4,6,6,0,6,6,6,5,5,0,8/28/2024,8:00:00 PM,House,friendly,casual and informal,highschool friends,seemed to be more careful about speaking  correctly ; interviewee is a translator for work,very high vs? (voice?),English,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",36.9741392,-122.028804
UCB_MCM1,NA,23,female,Mexican,NA,college,English,Spanish,Japanese,NA,Spanish,English,NA,NA,60,30,unknown,3,5,NA,2,3,2,4,UCB_MCM1_02,"Salinas, CA",USA,NA,"Salinas, CA",USA,2000,college,"Davis, CA","Davis, CA","Davis, CA",USA,23,23,"Salinas, CA",NA,NA,certified nursing assistant,registered nurse,NA,4,Spanish,NA,NA,packer (empacadora ),construction worker,some high school (preparatoria),some primary/elementary (primaria,Ayotitlán,Mexico,Ayotitlán,Mexico,NA,NA,female,mexican_american,NA,"Ayotitlán, Mexico","Ayotitlán, Mexico",NA,NA,NA,Mexico,NA,rarely,NA,rarely,no,NA,NA,NA,NA,English and Spanish,Spanish,Spanish,0,2,yes,5/1/2024,1,0,0,1,4,0,8,0,13,3,20,20,0,20,3,3,100,50,0,50,100,0,100,40,0,80,50,0,100,10,0,5,5,6,5,6,5,6,4,5,4,3,6,5,6,4,4,0,5/1/2024,NA,House of interviewee,friendly/casual conversation,informal,friend from highschool,Interview might contain participant's name; time of interview went a bit above time; names might have been mentioned,did use Spanish during English interview to describe things participant didn't know how to say in English and vice versa,English,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",38.546725,-121.744338
UCB_AG1,latinx,22,female,Guatemalan,Native,college,English,Spanish,French,NA,Spanish,English,French,NA,60,35,unknown,5,5,NA,1,4,0,3,UCB_AG1_01,"Guatemala City, Guatemala",Guatemala,26,Guatemala City,Guatemala,1973,high_school,"Guatemala City, Guatemala",NA,"Colonia Roosevelt, Zona 11",Guatemala,23,23,NA,NA,NA,Terapista del Colon,Instructor de Terapista del Colon,Graffic Designer,1,Spanish,Spanish,NA,Secretary,comerciante / naturopata,highschool,highschool,"Puerto Barrios, Izabal",Guatemala,Guatemala City,Guatemala,NA,NA,male,hispanic,latinx,NA,NA,NA,NA,NA,NA,NA,never,NA,never,no,NA,hispanic/latinx,Spanish,Spanish and English,Spanish and English,Spanish,Spanish,0,1 - 33 years old,no,11/27/2023,7,2,7,1,0,7,0,20,17,2,20,20,20,12,12,12,10,90,0,10,90,0,10,90,0,0,100,0,0,100,0,4,6,3,6,5,6,5,6,6,6,5,6,6,6,6,6,0,11/27/2023,NA,father's house,positive,mostly formal but with informal treatment,interviewer's father,"interview was held at home, without [illegible] interruption","Felt mostly comfortable in Spanish, showed slightly faster speed when talking.",NA,Completed High School (12th),NA,NA
UCB_AG1,latinx,22,female,Guatemalan,Native,college,English,Spanish,French,NA,Spanish,English,French,NA,60,35,unknown,5,5,NA,1,4,0,3,UCB_AG1_02,"Long Beach, CA",USA,NA,"Long Beach, CA",USA,2004,some_college,"Berkeley, CA","Berkeley, CA","Los Angeles, CA",USA,19,19,"Long Beach, CA",NA,NA,student,lawyer,NA,4,English,Spanish,NA,NA,NA,highschool,NA,"Wilmington, CA",USA,NA,Mexico,NA,NA,female,Mexican,Mexican,Mexico,Mexico,Mexico,Mexico,NA,Mexico,Mexico,Occasionally,Mexico,Occasionally,no,NA,NA,NA,NA,English and Spanish,English,Spanish,9,0,no,3/15/2024,2,10,1,10,0,0,5,5,15,5,19,0,19,19,7,7,20,80,0,10,90,0,90,10,0,60,40,0,80,20,0,6,4,6,6,6,6,5,6,5,4,1,6,6,6,6,6,0,3/15/2024,4:55:00 PM,"Berkeley, CA, Main Stacks Library",positive,informal/semi-formal,friend/coworker,felt nervous about the spanish so they said their fluidity felt different,NA,English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",37.8690573,-122.2704634
