"filename","word","vowel","a1p0","timepoint","point_time","point_vwlpct","attempted_fix","errorflag","previous_segment","following_segment","vwl_duration","following_nasal","previous_nasal","previous_sonorant","participant","language","syllable","interviewee_final_blp_score","token_id","a1p0_z","vwl_duration_z"
"UCSC_KH1_19_Spanish","champiñones","a",-0.55,7,1533.306667,66.67,"None","None","tʃ","m",70,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21208,0.580191041304872,-0.614470542738007
"UCSC_KH1_19_Spanish","champiñones","a",0.42,8,1533.314444,77.78,"None","None","tʃ","m",70,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21208,0.718698574351522,-0.614470542738007
"UCSC_KH1_19_Spanish","champiñones","a",-0.77,9,1533.322222,88.89,"None","None","tʃ","m",70,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21208,0.548776961644807,-0.614470542738007
"UCSC_KH1_19_Spanish","champiñones","a",-0.42,10,1533.33,100,"None","None","tʃ","m",70,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21208,0.598753906558547,-0.614470542738007
"UCSC_KH1_19_Spanish","justamente","a",-0.98,1,1678.77,0,"None","None","t̪","m",80,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21244,0.518790794696563,-0.346277440987574
"UCSC_KH1_19_Spanish","justamente","a",-2.77,2,1678.778889,11.11,"None","None","t̪","m",80,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21244,0.263194419280579,-0.346277440987574
"UCSC_KH1_19_Spanish","justamente","a",3.49,3,1678.787778,22.22,"None","None","t̪","m",80,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21244,1.15706777688061,-0.346277440987574
"UCSC_KH1_19_Spanish","justamente","a",5.2,4,1678.796667,33.33,"None","None","t̪","m",80,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21244,1.40124085060203,-0.346277440987574
"UCSC_KH1_19_Spanish","justamente","a",5.7,5,1678.805556,44.44,"None","None","t̪","m",80,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21244,1.47263648619308,-0.346277440987574
"UCSC_KH1_19_Spanish","justamente","a",5.04,6,1678.814444,55.56,"None","None","t̪","m",80,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21244,1.37839424721289,-0.346277440987574
"UCSC_KH1_19_Spanish","justamente","a",5.22,7,1678.823333,66.67,"None","None","t̪","m",80,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21244,1.40409667602567,-0.346277440987574
"UCSC_KH1_19_Spanish","justamente","a",4.34,8,1678.832222,77.78,"None","None","t̪","m",80,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21244,1.27844035738541,-0.346277440987574
"UCSC_KH1_19_Spanish","justamente","a",1.7,9,1678.841111,88.89,"None","None","t̪","m",80,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21244,0.901471401464628,-0.346277440987574
"UCSC_KH1_19_Spanish","justamente","a",-4.9,10,1678.85,100,"None","None","t̪","m",80,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21244,-0.0409509883373227,-0.346277440987574
"UCSC_KH1_19_Spanish","colombiana","a",7.64,1,1685.51,0,"LowF1Corrected","LowF1","j","n",110,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21210,1.74965155228638,0.458301864263724
"UCSC_KH1_19_Spanish","colombiana","a",6.36,2,1685.522222,11.11,"None","None","j","n",110,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21210,1.56687872517328,0.458301864263724
"UCSC_KH1_19_Spanish","colombiana","a",4.48,3,1685.534444,22.22,"None","None","j","n",110,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21210,1.2984311353509,0.458301864263724
"UCSC_KH1_19_Spanish","colombiana","a",5.23,4,1685.546667,33.33,"None","None","j","n",110,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21210,1.40552458873749,0.458301864263724
"UCSC_KH1_19_Spanish","colombiana","a",2.25,5,1685.558889,44.44,"None","None","j","n",110,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21210,0.98000660061479,0.458301864263724
"UCSC_KH1_19_Spanish","colombiana","a",0.12,6,1685.571111,55.56,"None","None","j","n",110,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21210,0.675861192996888,0.458301864263724
"UCSC_KH1_19_Spanish","colombiana","a",-0.55,7,1685.583333,66.67,"None","None","j","n",110,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21210,0.580191041304872,0.458301864263724
"UCSC_KH1_19_Spanish","colombiana","a",-0.21,8,1685.595556,77.78,"None","None","j","n",110,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21210,0.628740073506791,0.458301864263724
"UCSC_KH1_19_Spanish","colombiana","a",-0.16,9,1685.607778,88.89,"None","None","j","n",110,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21210,0.635879637065896,0.458301864263724
"UCSC_KH1_19_Spanish","colombiana","a",0.63,10,1685.62,100,"None","None","j","n",110,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21210,0.748684741299766,0.458301864263724
"UCSC_KH1_19_Spanish","famosa","a",0,1,1741.52,0,"LowF1Corrected","A1isP0","f","m",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21232,0.658726240455034,-0.0780843392371415
"UCSC_KH1_19_Spanish","famosa","a",0,2,1741.53,11.11,"LowF1Corrected","A1isP0","f","m",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21232,0.658726240455034,-0.0780843392371415
"UCSC_KH1_19_Spanish","famosa","a",-9.52,3,1741.54,22.22,"None","None","f","m",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21232,-0.700646661198688,-0.0780843392371415
"UCSC_KH1_19_Spanish","famosa","a",-0.6,4,1741.55,33.33,"None","None","f","m",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21232,0.573051477745766,-0.0780843392371415
"UCSC_KH1_19_Spanish","famosa","a",3.3,5,1741.56,44.44,"None","None","f","m",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21232,1.12993743535601,-0.0780843392371415
"UCSC_KH1_19_Spanish","famosa","a",3.98,6,1741.57,55.56,"None","None","f","m",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21232,1.22703549975985,-0.0780843392371415
"UCSC_KH1_19_Spanish","famosa","a",3.34,7,1741.58,66.67,"None","None","f","m",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21232,1.13564908620329,-0.0780843392371415
"UCSC_KH1_19_Spanish","famosa","a",3.86,8,1741.59,77.78,"None","Shallow","f","m",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21232,1.20990054721799,-0.0780843392371415
"UCSC_KH1_19_Spanish","famosa","a",5.2,9,1741.6,88.89,"None","Shallow","f","m",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21232,1.40124085060203,-0.0780843392371415
"UCSC_KH1_19_Spanish","famosa","a",5.86,10,1741.61,100,"None","Shallow","f","m",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21232,1.49548308958222,-0.0780843392371415
"UCSC_KH1_19_Spanish","hablando","a",9.34,1,1751.67,0,"None","None","l","n",120,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21239,1.99239671329598,0.726494966014156
"UCSC_KH1_19_Spanish","hablando","a",6.42,2,1751.683333,11.11,"None","None","l","n",120,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21239,1.5754462014442,0.726494966014156
"UCSC_KH1_19_Spanish","hablando","a",9.05,3,1751.696667,22.22,"None","None","l","n",120,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21239,1.95098724465316,0.726494966014156
"UCSC_KH1_19_Spanish","hablando","a",8.81,4,1751.71,33.33,"None","None","l","n",120,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21239,1.91671733956946,0.726494966014156
"UCSC_KH1_19_Spanish","hablando","a",7.88,5,1751.723333,44.44,"None","None","l","n",120,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21239,1.78392145737009,0.726494966014156
"UCSC_KH1_19_Spanish","hablando","a",6.19,6,1751.736667,55.56,"None","None","l","n",120,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21239,1.54260420907232,0.726494966014156
"UCSC_KH1_19_Spanish","hablando","a",5.02,7,1751.75,66.67,"None","None","l","n",120,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21239,1.37553842178925,0.726494966014156
"UCSC_KH1_19_Spanish","hablando","a",-0.49,8,1751.763333,77.78,"None","None","l","n",120,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21239,0.588758517575799,0.726494966014156
"UCSC_KH1_19_Spanish","hablando","a",-0.55,9,1751.776667,88.89,"None","None","l","n",120,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21239,0.580191041304872,0.726494966014156
"UCSC_KH1_19_Spanish","hablando","a",-0.09,10,1751.79,100,"None","None","l","n",120,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21239,0.645875026048644,0.726494966014156
"UCSC_KH1_19_Spanish","chamarrita","a",-4.93,1,1837.89,0,"None","None","tʃ","m",120,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21206,-0.0452347264727861,0.726494966014156
"UCSC_KH1_19_Spanish","chamarrita","a",-17.08,2,1837.903333,11.11,"None","None","tʃ","m",120,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21206,-1.78014867133547,0.726494966014156
"UCSC_KH1_19_Spanish","chamarrita","a",-9.38,3,1837.916667,22.22,"None","None","tʃ","m",120,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21206,-0.680655883233192,0.726494966014156
"UCSC_KH1_19_Spanish","chamarrita","a",-4.64,4,1837.93,33.33,"None","None","tʃ","m",120,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21206,-0.00382525782997309,0.726494966014156
"UCSC_KH1_19_Spanish","chamarrita","a",-3.73,5,1837.943333,44.44,"None","None","tʃ","m",120,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21206,0.12611479894575,0.726494966014156
"UCSC_KH1_19_Spanish","chamarrita","a",-2.59,6,1837.956667,55.56,"None","None","tʃ","m",120,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21206,0.28889684809336,0.726494966014156
"UCSC_KH1_19_Spanish","chamarrita","a",0.48,7,1837.97,66.67,"None","None","tʃ","m",120,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21206,0.727266050622449,0.726494966014156
"UCSC_KH1_19_Spanish","chamarrita","a",0.7,8,1837.983333,77.78,"None","None","tʃ","m",120,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21206,0.758680130282514,0.726494966014156
"UCSC_KH1_19_Spanish","chamarrita","a",-0.64,9,1837.996667,88.89,"None","None","tʃ","m",120,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21206,0.567339826898482,0.726494966014156
"UCSC_KH1_19_Spanish","chamarrita","a",0.37,10,1838.01,100,"None","None","tʃ","m",120,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21206,0.711559010792417,0.726494966014156
"UCSC_KH1_19_Spanish","pensando","a",-2.83,1,2012.56,0,"None","None","s","n",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21268,0.254626943009653,-0.0780843392371415
"UCSC_KH1_19_Spanish","pensando","a",-5.36,2,2012.57,11.11,"None","None","s","n",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21268,-0.106634973081095,-0.0780843392371415
"UCSC_KH1_19_Spanish","pensando","a",3.05,3,2012.58,22.22,"None","None","s","n",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21268,1.09423961756048,-0.0780843392371415
"UCSC_KH1_19_Spanish","pensando","a",4.22,4,2012.59,33.33,"None","None","s","n",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21268,1.26130540484355,-0.0780843392371415
"UCSC_KH1_19_Spanish","pensando","a",2.96,5,2012.6,44.44,"None","Shallow","s","n",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21268,1.08138840315409,-0.0780843392371415
"UCSC_KH1_19_Spanish","pensando","a",6.42,6,2012.61,55.56,"None","HiPitch","s","n",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21268,1.5754462014442,-0.0780843392371415
"UCSC_KH1_19_Spanish","pensando","a",4.77,7,2012.62,66.67,"None","None","s","n",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21268,1.33984060399372,-0.0780843392371415
"UCSC_KH1_19_Spanish","pensando","a",6.04,8,2012.63,77.78,"None","None","s","n",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21268,1.521185518395,-0.0780843392371415
"UCSC_KH1_19_Spanish","pensando","a",4.93,9,2012.64,88.89,"None","None","s","n",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21268,1.36268720738285,-0.0780843392371415
"UCSC_KH1_19_Spanish","pensando","a",5.65,10,2012.65,100,"None","None","s","n",90,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21268,1.46549692263398,-0.0780843392371415
"UCSC_KH1_19_Spanish","chalamet","a",3.21,1,2051.65,0,"None","HarmDev","l","m",80,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21205,1.11708622094962,-0.346277440987574
"UCSC_KH1_19_Spanish","chalamet","a",3.21,2,2051.658889,11.11,"None","HarmDev","l","m",80,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21205,1.11708622094962,-0.346277440987574
"UCSC_KH1_19_Spanish","chalamet","a",3.21,3,2051.667778,22.22,"None","HarmDev","l","m",80,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21205,1.11708622094962,-0.346277440987574
"UCSC_KH1_19_Spanish","chalamet","a",8.41,4,2051.676667,33.33,"None","None","l","m",80,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21205,1.85960083109661,-0.346277440987574
"UCSC_KH1_19_Spanish","chalamet","a",8.51,5,2051.685556,44.44,"None","None","l","m",80,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21205,1.87387995821482,-0.346277440987574
"UCSC_KH1_19_Spanish","chalamet","a",8.51,6,2051.694444,55.56,"None","None","l","m",80,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21205,1.87387995821482,-0.346277440987574
"UCSC_KH1_19_Spanish","chalamet","a",0.97,7,2051.703333,66.67,"None","None","l","m",80,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21205,0.797233773501685,-0.346277440987574
"UCSC_KH1_19_Spanish","chalamet","a",0.97,8,2051.712222,77.78,"None","None","l","m",80,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21205,0.797233773501685,-0.346277440987574
"UCSC_KH1_19_Spanish","chalamet","a",0.97,9,2051.721111,88.89,"None","None","l","m",80,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21205,0.797233773501685,-0.346277440987574
"UCSC_KH1_19_Spanish","chalamet","a",0.97,10,2051.73,100,"None","None","l","m",80,"1","0","1","UCSC_KH1_19","Spanish","CVN",-61.6,21205,0.797233773501685,-0.346277440987574
"UCSC_KH1_19_Spanish","manejando","a",3.49,1,2080.663,0,"None","HarmDev","x","n",130,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21250,1.15706777688061,0.994688067764589
"UCSC_KH1_19_Spanish","manejando","a",-6.06,2,2080.677444,11.11,"None","Shallow","x","n",130,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21250,-0.206588862908575,0.994688067764589
"UCSC_KH1_19_Spanish","manejando","a",0.4,3,2080.691889,22.22,"None","None","x","n",130,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21250,0.71584274892788,0.994688067764589
"UCSC_KH1_19_Spanish","manejando","a",3.7,4,2080.706333,33.33,"None","None","x","n",130,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21250,1.18705394382885,0.994688067764589
"UCSC_KH1_19_Spanish","manejando","a",2.27,5,2080.720778,44.44,"None","None","x","n",130,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21250,0.982862426038432,0.994688067764589
"UCSC_KH1_19_Spanish","manejando","a",0.94,6,2080.735222,55.56,"None","None","x","n",130,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21250,0.792950035366221,0.994688067764589
"UCSC_KH1_19_Spanish","manejando","a",-0.99,7,2080.749667,66.67,"None","Shallow","x","n",130,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21250,0.517362881984742,0.994688067764589
"UCSC_KH1_19_Spanish","manejando","a",2.56,8,2080.764111,77.78,"None","None","x","n",130,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21250,1.02427189468125,0.994688067764589
"UCSC_KH1_19_Spanish","manejando","a",0.8,9,2080.778556,88.89,"None","None","x","n",130,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21250,0.772959257400725,0.994688067764589
"UCSC_KH1_19_Spanish","manejando","a",-5.37,10,2080.793,100,"None","None","x","n",130,"1","0","0","UCSC_KH1_19","Spanish","CVN",-61.6,21250,-0.108062885792916,0.994688067764589
"UCSC_MAB1_02_Spanish","pisan","a",-4.96,1,32.86,0,"None","None","s","n",330,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21500,-0.0495184646082495,6.35855010277324
"UCSC_MAB1_02_Spanish","pisan","a",-2.67,2,32.896667,11.11,"None","None","s","n",330,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21500,0.277473546398791,6.35855010277324
"UCSC_MAB1_02_Spanish","pisan","a",-8.2,3,32.933333,22.22,"None","None","s","n",330,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21500,-0.512162183238298,6.35855010277324
"UCSC_MAB1_02_Spanish","pisan","a",-7.04,4,32.97,33.33,"None","None","s","n",330,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21500,-0.346524308667046,6.35855010277324
"UCSC_MAB1_02_Spanish","pisan","a",-11.93,5,33.006667,44.44,"None","None","s","n",330,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21500,-1.04477362474758,6.35855010277324
"UCSC_MAB1_02_Spanish","pisan","a",-11.26,6,33.043333,55.56,"None","None","s","n",330,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21500,-0.949103473055566,6.35855010277324
"UCSC_MAB1_02_Spanish","pisan","a",-11.02,7,33.08,66.67,"None","None","s","n",330,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21500,-0.914833567971858,6.35855010277324
"UCSC_MAB1_02_Spanish","pisan","a",-11.4,8,33.116667,77.78,"None","None","s","n",330,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21500,-0.969094251021062,6.35855010277324
"UCSC_MAB1_02_Spanish","pisan","a",-11.17,9,33.153333,88.89,"None","None","s","n",330,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21500,-0.936252258649176,6.35855010277324
"UCSC_MAB1_02_Spanish","pisan","a",-7.03,10,33.19,100,"None","None","s","n",330,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21500,-0.345096395955225,6.35855010277324
"UCSC_MAB1_02_Spanish","molestan","a",-12.91,1,95.95,0,"HighF1Corrected","HighF1","t̪","n",60,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21487,-1.18470907050605,-0.882663644488439
"UCSC_MAB1_02_Spanish","molestan","a",-10.07,2,95.956667,11.11,"LowF1Corrected","None","t̪","n",60,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21487,-0.779181860348851,-0.882663644488439
"UCSC_MAB1_02_Spanish","molestan","a",-5.97,3,95.963333,22.22,"None","None","t̪","n",60,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21487,-0.193737648502184,-0.882663644488439
"UCSC_MAB1_02_Spanish","molestan","a",-8.03,4,95.97,33.33,"None","None","t̪","n",60,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21487,-0.487887667137338,-0.882663644488439
"UCSC_MAB1_02_Spanish","molestan","a",-8.65,5,95.976667,44.44,"None","None","t̪","n",60,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21487,-0.576418255270249,-0.882663644488439
"UCSC_MAB1_02_Spanish","molestan","a",-10.44,6,95.983333,55.56,"None","None","t̪","n",60,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21487,-0.832014630686232,-0.882663644488439
"UCSC_MAB1_02_Spanish","molestan","a",-9.88,7,95.99,66.67,"None","None","t̪","n",60,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21487,-0.752051518824249,-0.882663644488439
"UCSC_MAB1_02_Spanish","molestan","a",0,8,95.996667,77.78,"LowF1Corrected","A1isP0","t̪","n",60,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21487,0.658726240455034,-0.882663644488439
"UCSC_MAB1_02_Spanish","molestan","a",0,9,96.003333,88.89,"LowF1Corrected","A1isP0","t̪","n",60,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21487,0.658726240455034,-0.882663644488439
"UCSC_MAB1_02_Spanish","molestan","a",0,10,96.01,100,"LowF1Corrected","A1isP0","t̪","n",60,"1","0","0","UCSC_MAB1_02","Spanish","CVN",-93.6,21487,0.658726240455034,-0.882663644488439
"UCSC_MAB1_02_Spanish","desbalancea","a",-3.99,1,158.33,0,"None","None","l","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21439,0.0889890684384007,-0.882663644488439
"UCSC_MAB1_02_Spanish","desbalancea","a",-4.82,2,158.336667,11.11,"None","None","l","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21439,-0.0295276866427536,-0.882663644488439
"UCSC_MAB1_02_Spanish","desbalancea","a",-4.1,3,158.343333,22.22,"None","None","l","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21439,0.0732820286083683,-0.882663644488439
"UCSC_MAB1_02_Spanish","desbalancea","a",-4.69,4,158.35,33.33,"None","None","l","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21439,-0.0109648213890789,-0.882663644488439
"UCSC_MAB1_02_Spanish","desbalancea","a",-2.99,5,158.356667,44.44,"None","None","l","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21439,0.231780339620514,-0.882663644488439
"UCSC_MAB1_02_Spanish","desbalancea","a",-3.68,6,158.363333,55.56,"None","None","l","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21439,0.133254362504856,-0.882663644488439
"UCSC_MAB1_02_Spanish","desbalancea","a",-5.9,7,158.37,66.67,"None","None","l","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21439,-0.183742259519436,-0.882663644488439
"UCSC_MAB1_02_Spanish","desbalancea","a",-5.26,8,158.376667,77.78,"None","None","l","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21439,-0.0923558459628836,-0.882663644488439
"UCSC_MAB1_02_Spanish","desbalancea","a",-8.66,9,158.383333,88.89,"None","None","l","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21439,-0.57784616798207,-0.882663644488439
"UCSC_MAB1_02_Spanish","desbalancea","a",-11.31,10,158.39,100,"None","None","l","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21439,-0.956243036614672,-0.882663644488439
"UCSC_MAB1_02_Spanish","flojera","a",1.16,1,203.59,0,"None","None","ɾ","m",90,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21459,0.824364115026286,-0.0780843392371415
"UCSC_MAB1_02_Spanish","flojera","a",1.06,2,203.6,11.11,"None","None","ɾ","m",90,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21459,0.810084987908075,-0.0780843392371415
"UCSC_MAB1_02_Spanish","flojera","a",1.02,3,203.61,22.22,"None","None","ɾ","m",90,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21459,0.80437333706079,-0.0780843392371415
"UCSC_MAB1_02_Spanish","flojera","a",0.64,4,203.62,33.33,"None","None","ɾ","m",90,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21459,0.750112654011587,-0.0780843392371415
"UCSC_MAB1_02_Spanish","flojera","a",-2.54,5,203.63,44.44,"None","None","ɾ","m",90,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21459,0.296036411652466,-0.0780843392371415
"UCSC_MAB1_02_Spanish","flojera","a",-3.97,6,203.64,55.56,"None","None","ɾ","m",90,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21459,0.091844893862043,-0.0780843392371415
"UCSC_MAB1_02_Spanish","flojera","a",-3.19,7,203.65,66.67,"None","None","ɾ","m",90,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21459,0.203222085384092,-0.0780843392371415
"UCSC_MAB1_02_Spanish","flojera","a",-3.12,8,203.66,77.78,"None","None","ɾ","m",90,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21459,0.21321747436684,-0.0780843392371415
"UCSC_MAB1_02_Spanish","flojera","a",-3.31,9,203.67,88.89,"None","None","ɾ","m",90,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21459,0.186087132842238,-0.0780843392371415
"UCSC_MAB1_02_Spanish","flojera","a",-3.23,10,203.68,100,"None","None","ɾ","m",90,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21459,0.197510434536807,-0.0780843392371415
"UCSC_MAB1_02_Spanish","cobran","a",-1.98,1,218.94,0,"LowF1Corrected","None","ɾ","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21431,0.375999523514449,-0.882663644488439
"UCSC_MAB1_02_Spanish","cobran","a",-1.67,2,218.946667,11.11,"None","None","ɾ","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21431,0.420264817580905,-0.882663644488439
"UCSC_MAB1_02_Spanish","cobran","a",-1.43,3,218.953333,22.22,"None","None","ɾ","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21431,0.454534722664612,-0.882663644488439
"UCSC_MAB1_02_Spanish","cobran","a",-3.71,4,218.96,33.33,"None","None","ɾ","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21431,0.128970624369393,-0.882663644488439
"UCSC_MAB1_02_Spanish","cobran","a",-5.07,5,218.966667,44.44,"None","None","ɾ","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21431,-0.0652255044382821,-0.882663644488439
"UCSC_MAB1_02_Spanish","cobran","a",-4.89,6,218.973333,55.56,"None","None","ɾ","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21431,-0.0395230756255015,-0.882663644488439
"UCSC_MAB1_02_Spanish","cobran","a",-4.51,7,218.98,66.67,"None","None","ɾ","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21431,0.0147376074237017,-0.882663644488439
"UCSC_MAB1_02_Spanish","cobran","a",-4.08,8,218.986667,77.78,"None","None","ɾ","n",60,"1","0","1","UCSC_MAB1_02","Spanish","CVN",-93.6,21431,0.0761378540320105,-0.882663644488439
